LAT,LON,YEAR,MO,DY,ALLSKY_SFC_SW_DWN
20.24321,85.84161,2014,8,6,5.85
20.24321,85.84161,2014,8,7,4.15
20.24321,85.84161,2014,8,8,3.3
20.24321,85.84161,2014,8,9,2.22
20.24321,85.84161,2014,8,10,4.41
20.24321,85.84161,2014,8,11,5.2
20.24321,85.84161,2014,8,12,4.27
20.24321,85.84161,2014,8,13,4.99
20.24321,85.84161,2014,8,14,2.9
20.24321,85.84161,2014,8,15,3.66
20.24321,85.84161,2014,8,16,4.02
20.24321,85.84161,2014,8,17,4.5
20.24321,85.84161,2014,8,18,5.47
20.24321,85.84161,2014,8,19,6.09
20.24321,85.84161,2014,8,20,5.35
20.24321,85.84161,2014,8,21,4.48
20.24321,85.84161,2014,8,22,4.76
20.24321,85.84161,2014,8,23,4.62
20.24321,85.84161,2014,8,24,6.13
20.24321,85.84161,2014,8,25,4.63
20.24321,85.84161,2014,8,26,5.6
20.24321,85.84161,2014,8,27,4.79
20.24321,85.84161,2014,8,28,3.16
20.24321,85.84161,2014,8,29,3.31
20.24321,85.84161,2014,8,30,4.01
20.24321,85.84161,2014,8,31,1.22
20.24321,85.84161,2014,9,1,1.84
20.24321,85.84161,2014,9,2,2.67
20.24321,85.84161,2014,9,3,1.98
20.24321,85.84161,2014,9,4,2.29
20.24321,85.84161,2014,9,5,1.9
20.24321,85.84161,2014,9,6,1.31
20.24321,85.84161,2014,9,7,4.81
20.24321,85.84161,2014,9,8,4.35
20.24321,85.84161,2014,9,9,5.06
20.24321,85.84161,2014,9,10,3.92
20.24321,85.84161,2014,9,11,5.22
20.24321,85.84161,2014,9,12,4.59
20.24321,85.84161,2014,9,13,5.89
20.24321,85.84161,2014,9,14,5.32
20.24321,85.84161,2014,9,15,4.82
20.24321,85.84161,2014,9,16,3.77
20.24321,85.84161,2014,9,17,4.81
20.24321,85.84161,2014,9,18,5.72
20.24321,85.84161,2014,9,19,2.08
20.24321,85.84161,2014,9,20,0.81
20.24321,85.84161,2014,9,21,2.76
20.24321,85.84161,2014,9,22,4.41
20.24321,85.84161,2014,9,23,5.36
20.24321,85.84161,2014,9,24,5.77
20.24321,85.84161,2014,9,25,4.04
20.24321,85.84161,2014,9,26,6.1
20.24321,85.84161,2014,9,27,6.22
20.24321,85.84161,2014,9,28,6.15
20.24321,85.84161,2014,9,29,5.73
20.24321,85.84161,2014,9,30,5.86
20.24321,85.84161,2014,10,1,5.88
20.24321,85.84161,2014,10,2,5.93
20.24321,85.84161,2014,10,3,5.7
20.24321,85.84161,2014,10,4,5.61
20.24321,85.84161,2014,10,5,5.03
20.24321,85.84161,2014,10,6,5.52
20.24321,85.84161,2014,10,7,5.5
20.24321,85.84161,2014,10,8,5.66
20.24321,85.84161,2014,10,9,4.73
20.24321,85.84161,2014,10,10,4.04
20.24321,85.84161,2014,10,11,1.88
20.24321,85.84161,2014,10,12,0.52
20.24321,85.84161,2014,10,13,4.37
20.24321,85.84161,2014,10,14,5.21
20.24321,85.84161,2014,10,15,5.34
20.24321,85.84161,2014,10,16,4.83
20.24321,85.84161,2014,10,17,5.28
20.24321,85.84161,2014,10,18,4.04
20.24321,85.84161,2014,10,19,5.31
20.24321,85.84161,2014,10,20,5.28
20.24321,85.84161,2014,10,21,5.25
20.24321,85.84161,2014,10,22,5.28
20.24321,85.84161,2014,10,23,5.4
20.24321,85.84161,2014,10,24,5.22
20.24321,85.84161,2014,10,25,5.28
20.24321,85.84161,2014,10,26,2
20.24321,85.84161,2014,10,27,1.25
20.24321,85.84161,2014,10,28,3.42
20.24321,85.84161,2014,10,29,5.14
20.24321,85.84161,2014,10,30,5.39
20.24321,85.84161,2014,10,31,5.29
20.24321,85.84161,2014,11,1,4.81
20.24321,85.84161,2014,11,2,4.91
20.24321,85.84161,2014,11,3,5
20.24321,85.84161,2014,11,4,5.07
20.24321,85.84161,2014,11,5,4.9
20.24321,85.84161,2014,11,6,4.3
20.24321,85.84161,2014,11,7,4.86
20.24321,85.84161,2014,11,8,4.56
20.24321,85.84161,2014,11,9,3.65
20.24321,85.84161,2014,11,10,3.85
20.24321,85.84161,2014,11,11,3.99
20.24321,85.84161,2014,11,12,4.14
20.24321,85.84161,2014,11,13,4.32
20.24321,85.84161,2014,11,14,4.69
20.24321,85.84161,2014,11,15,4.77
20.24321,85.84161,2014,11,16,4.56
20.24321,85.84161,2014,11,17,4.6
20.24321,85.84161,2014,11,18,4.55
20.24321,85.84161,2014,11,19,4.86
20.24321,85.84161,2014,11,20,4.82
20.24321,85.84161,2014,11,21,4.75
20.24321,85.84161,2014,11,22,4.77
20.24321,85.84161,2014,11,23,4.57
20.24321,85.84161,2014,11,24,4.7
20.24321,85.84161,2014,11,25,4.66
20.24321,85.84161,2014,11,26,4.74
20.24321,85.84161,2014,11,27,4.61
20.24321,85.84161,2014,11,28,4.55
20.24321,85.84161,2014,11,29,4.51
20.24321,85.84161,2014,11,30,4.43
20.24321,85.84161,2014,12,1,4.41
20.24321,85.84161,2014,12,2,4.51
20.24321,85.84161,2014,12,3,4.54
20.24321,85.84161,2014,12,4,4.44
20.24321,85.84161,2014,12,5,4.39
20.24321,85.84161,2014,12,6,4.22
20.24321,85.84161,2014,12,7,4.29
20.24321,85.84161,2014,12,8,4.32
20.24321,85.84161,2014,12,9,3.96
20.24321,85.84161,2014,12,10,4.23
20.24321,85.84161,2014,12,11,3.06
20.24321,85.84161,2014,12,12,1.8
20.24321,85.84161,2014,12,13,3.26
20.24321,85.84161,2014,12,14,3.8
20.24321,85.84161,2014,12,15,4.14
20.24321,85.84161,2014,12,16,4.06
20.24321,85.84161,2014,12,17,4.26
20.24321,85.84161,2014,12,18,4.39
20.24321,85.84161,2014,12,19,4.41
20.24321,85.84161,2014,12,20,4.32
20.24321,85.84161,2014,12,21,4.28
20.24321,85.84161,2014,12,22,4.32
20.24321,85.84161,2014,12,23,4.32
20.24321,85.84161,2014,12,24,4.34
20.24321,85.84161,2014,12,25,4.15
20.24321,85.84161,2014,12,26,4.41
20.24321,85.84161,2014,12,27,4.18
20.24321,85.84161,2014,12,28,4.39
20.24321,85.84161,2014,12,29,4.24
20.24321,85.84161,2014,12,30,1.87
20.24321,85.84161,2014,12,31,1.06
20.24321,85.84161,2015,1,1,0.88
20.24321,85.84161,2015,1,2,1.73
20.24321,85.84161,2015,1,3,3.5
20.24321,85.84161,2015,1,4,3.04
20.24321,85.84161,2015,1,5,4.16
20.24321,85.84161,2015,1,6,4.57
20.24321,85.84161,2015,1,7,4.54
20.24321,85.84161,2015,1,8,4.2
20.24321,85.84161,2015,1,9,4.51
20.24321,85.84161,2015,1,10,4.63
20.24321,85.84161,2015,1,11,4.63
20.24321,85.84161,2015,1,12,4.51
20.24321,85.84161,2015,1,13,4.59
20.24321,85.84161,2015,1,14,4.59
20.24321,85.84161,2015,1,15,4.56
20.24321,85.84161,2015,1,16,4.57
20.24321,85.84161,2015,1,17,4.71
20.24321,85.84161,2015,1,18,4.82
20.24321,85.84161,2015,1,19,4.83
20.24321,85.84161,2015,1,20,4.55
20.24321,85.84161,2015,1,21,4.65
20.24321,85.84161,2015,1,22,4.95
20.24321,85.84161,2015,1,23,4.81
20.24321,85.84161,2015,1,24,4.73
20.24321,85.84161,2015,1,25,4.79
20.24321,85.84161,2015,1,26,4.73
20.24321,85.84161,2015,1,27,4.79
20.24321,85.84161,2015,1,28,4.74
20.24321,85.84161,2015,1,29,4.87
20.24321,85.84161,2015,1,30,4.33
20.24321,85.84161,2015,1,31,4.99
20.24321,85.84161,2015,2,1,5.2
20.24321,85.84161,2015,2,2,5.14
20.24321,85.84161,2015,2,3,5.18
20.24321,85.84161,2015,2,4,5.21
20.24321,85.84161,2015,2,5,5.16
20.24321,85.84161,2015,2,6,4.76
20.24321,85.84161,2015,2,7,5.06
20.24321,85.84161,2015,2,8,5.15
20.24321,85.84161,2015,2,9,5.21
20.24321,85.84161,2015,2,10,4.92
20.24321,85.84161,2015,2,11,5.02
20.24321,85.84161,2015,2,12,5.01
20.24321,85.84161,2015,2,13,5.13
20.24321,85.84161,2015,2,14,5.49
20.24321,85.84161,2015,2,15,5.52
20.24321,85.84161,2015,2,16,5.29
20.24321,85.84161,2015,2,17,5.15
20.24321,85.84161,2015,2,18,5.44
20.24321,85.84161,2015,2,19,5.45
20.24321,85.84161,2015,2,20,5.62
20.24321,85.84161,2015,2,21,5.63
20.24321,85.84161,2015,2,22,5.71
20.24321,85.84161,2015,2,23,5.88
20.24321,85.84161,2015,2,24,5.88
20.24321,85.84161,2015,2,25,5.94
20.24321,85.84161,2015,2,26,5.92
20.24321,85.84161,2015,2,27,5.85
20.24321,85.84161,2015,2,28,5.89
20.24321,85.84161,2015,3,1,5.82
20.24321,85.84161,2015,3,2,5.09
20.24321,85.84161,2015,3,3,4.21
20.24321,85.84161,2015,3,4,4.96
20.24321,85.84161,2015,3,5,5.98
20.24321,85.84161,2015,3,6,5.87
20.24321,85.84161,2015,3,7,6.06
20.24321,85.84161,2015,3,8,5.98
20.24321,85.84161,2015,3,9,6.03
20.24321,85.84161,2015,3,10,5.91
20.24321,85.84161,2015,3,11,6.03
20.24321,85.84161,2015,3,12,6.08
20.24321,85.84161,2015,3,13,6.12
20.24321,85.84161,2015,3,14,6.06
20.24321,85.84161,2015,3,15,6.11
20.24321,85.84161,2015,3,16,6.13
20.24321,85.84161,2015,3,17,6.21
20.24321,85.84161,2015,3,18,5.81
20.24321,85.84161,2015,3,19,6.05
20.24321,85.84161,2015,3,20,6.2
20.24321,85.84161,2015,3,21,6.39
20.24321,85.84161,2015,3,22,6.48
20.24321,85.84161,2015,3,23,6.42
20.24321,85.84161,2015,3,24,6.28
20.24321,85.84161,2015,3,25,6.19
20.24321,85.84161,2015,3,26,6.26
20.24321,85.84161,2015,3,27,6.29
20.24321,85.84161,2015,3,28,5.9
20.24321,85.84161,2015,3,29,6.42
20.24321,85.84161,2015,3,30,5.04
20.24321,85.84161,2015,3,31,6.32
20.24321,85.84161,2015,4,1,5.91
20.24321,85.84161,2015,4,2,6.31
20.24321,85.84161,2015,4,3,6.71
20.24321,85.84161,2015,4,4,6.61
20.24321,85.84161,2015,4,5,6.4
20.24321,85.84161,2015,4,6,6.3
20.24321,85.84161,2015,4,7,5.67
20.24321,85.84161,2015,4,8,3.35
20.24321,85.84161,2015,4,9,5.83
20.24321,85.84161,2015,4,10,6.44
20.24321,85.84161,2015,4,11,5.88
20.24321,85.84161,2015,4,12,3.79
20.24321,85.84161,2015,4,13,3.68
20.24321,85.84161,2015,4,14,6.39
20.24321,85.84161,2015,4,15,5.14
20.24321,85.84161,2015,4,16,5.15
20.24321,85.84161,2015,4,17,6.23
20.24321,85.84161,2015,4,18,6.94
20.24321,85.84161,2015,4,19,6.85
20.24321,85.84161,2015,4,20,6.78
20.24321,85.84161,2015,4,21,6.75
20.24321,85.84161,2015,4,22,5.83
20.24321,85.84161,2015,4,23,6.8
20.24321,85.84161,2015,4,24,3.68
20.24321,85.84161,2015,4,25,6.65
20.24321,85.84161,2015,4,26,6.75
20.24321,85.84161,2015,4,27,6.38
20.24321,85.84161,2015,4,28,6.68
20.24321,85.84161,2015,4,29,6.82
20.24321,85.84161,2015,4,30,6.31
20.24321,85.84161,2015,5,1,6.8
20.24321,85.84161,2015,5,2,6.53
20.24321,85.84161,2015,5,3,6.75
20.24321,85.84161,2015,5,4,6.23
20.24321,85.84161,2015,5,5,6.01
20.24321,85.84161,2015,5,6,6.54
20.24321,85.84161,2015,5,7,6.7
20.24321,85.84161,2015,5,8,6.75
20.24321,85.84161,2015,5,9,6.68
20.24321,85.84161,2015,5,10,4.7
20.24321,85.84161,2015,5,11,5.34
20.24321,85.84161,2015,5,12,6.81
20.24321,85.84161,2015,5,13,6.63
20.24321,85.84161,2015,5,14,6.69
20.24321,85.84161,2015,5,15,5.94
20.24321,85.84161,2015,5,16,6.71
20.24321,85.84161,2015,5,17,5.75
20.24321,85.84161,2015,5,18,6.78
20.24321,85.84161,2015,5,19,6.62
20.24321,85.84161,2015,5,20,6.65
20.24321,85.84161,2015,5,21,6.81
20.24321,85.84161,2015,5,22,6.88
20.24321,85.84161,2015,5,23,6.74
20.24321,85.84161,2015,5,24,6.85
20.24321,85.84161,2015,5,25,6.81
20.24321,85.84161,2015,5,26,6.66
20.24321,85.84161,2015,5,27,5.3
20.24321,85.84161,2015,5,28,6.44
20.24321,85.84161,2015,5,29,6.58
20.24321,85.84161,2015,5,30,6.7
20.24321,85.84161,2015,5,31,6.32
20.24321,85.84161,2015,6,1,6.51
20.24321,85.84161,2015,6,2,5.9
20.24321,85.84161,2015,6,3,5.72
20.24321,85.84161,2015,6,4,5.65
20.24321,85.84161,2015,6,5,2.82
20.24321,85.84161,2015,6,6,5.7
20.24321,85.84161,2015,6,7,6.57
20.24321,85.84161,2015,6,8,6.25
20.24321,85.84161,2015,6,9,6.49
20.24321,85.84161,2015,6,10,6.36
20.24321,85.84161,2015,6,11,5.22
20.24321,85.84161,2015,6,12,1.32
20.24321,85.84161,2015,6,13,4.99
20.24321,85.84161,2015,6,14,5.12
20.24321,85.84161,2015,6,15,3.63
20.24321,85.84161,2015,6,16,3.95
20.24321,85.84161,2015,6,17,2.97
20.24321,85.84161,2015,6,18,3.8
20.24321,85.84161,2015,6,19,3.42
20.24321,85.84161,2015,6,20,2.49
20.24321,85.84161,2015,6,21,3.04
20.24321,85.84161,2015,6,22,2.21
20.24321,85.84161,2015,6,23,2.11
20.24321,85.84161,2015,6,24,4.9
20.24321,85.84161,2015,6,25,5.93
20.24321,85.84161,2015,6,26,4.72
20.24321,85.84161,2015,6,27,4.47
20.24321,85.84161,2015,6,28,4.86
20.24321,85.84161,2015,6,29,4.17
20.24321,85.84161,2015,6,30,2.16
20.24321,85.84161,2015,7,1,4.15
20.24321,85.84161,2015,7,2,5.75
20.24321,85.84161,2015,7,3,5.15
20.24321,85.84161,2015,7,4,4.23
20.24321,85.84161,2015,7,5,4.37
20.24321,85.84161,2015,7,6,3.89
20.24321,85.84161,2015,7,7,4.03
20.24321,85.84161,2015,7,8,3.36
20.24321,85.84161,2015,7,9,1.86
20.24321,85.84161,2015,7,10,2.11
20.24321,85.84161,2015,7,11,3.01
20.24321,85.84161,2015,7,12,5.65
20.24321,85.84161,2015,7,13,5.92
20.24321,85.84161,2015,7,14,6.05
20.24321,85.84161,2015,7,15,5.76
20.24321,85.84161,2015,7,16,5
20.24321,85.84161,2015,7,17,4.82
20.24321,85.84161,2015,7,18,2.3
20.24321,85.84161,2015,7,19,3.05
20.24321,85.84161,2015,7,20,5.18
20.24321,85.84161,2015,7,21,2.53
20.24321,85.84161,2015,7,22,2.81
20.24321,85.84161,2015,7,23,3.35
20.24321,85.84161,2015,7,24,3.19
20.24321,85.84161,2015,7,25,2.23
20.24321,85.84161,2015,7,26,2.33
20.24321,85.84161,2015,7,27,2.56
20.24321,85.84161,2015,7,28,1.72
20.24321,85.84161,2015,7,29,2.76
20.24321,85.84161,2015,7,30,3.84
20.24321,85.84161,2015,7,31,3.99
20.24321,85.84161,2015,8,1,3.85
20.24321,85.84161,2015,8,2,3.77
20.24321,85.84161,2015,8,3,3.21
20.24321,85.84161,2015,8,4,5.27
20.24321,85.84161,2015,8,5,5.92
20.24321,85.84161,2015,8,6,4.09
20.24321,85.84161,2015,8,7,5.4
20.24321,85.84161,2015,8,8,5.42
20.24321,85.84161,2015,8,9,6.29
20.24321,85.84161,2015,8,10,6.22
20.24321,85.84161,2015,8,11,4.42
20.24321,85.84161,2015,8,12,4.05
20.24321,85.84161,2015,8,13,4.22
20.24321,85.84161,2015,8,14,3.35
20.24321,85.84161,2015,8,15,2.37
20.24321,85.84161,2015,8,16,1.87
20.24321,85.84161,2015,8,17,5.77
20.24321,85.84161,2015,8,18,5.01
20.24321,85.84161,2015,8,19,4.91
20.24321,85.84161,2015,8,20,5.1
20.24321,85.84161,2015,8,21,4.62
20.24321,85.84161,2015,8,22,3.57
20.24321,85.84161,2015,8,23,5.82
20.24321,85.84161,2015,8,24,2.71
20.24321,85.84161,2015,8,25,3.71
20.24321,85.84161,2015,8,26,3.5
20.24321,85.84161,2015,8,27,2
20.24321,85.84161,2015,8,28,4.66
20.24321,85.84161,2015,8,29,4.61
20.24321,85.84161,2015,8,30,2.68
20.24321,85.84161,2015,8,31,3.15
20.24321,85.84161,2015,9,1,2.55
20.24321,85.84161,2015,9,2,4.43
20.24321,85.84161,2015,9,3,4.87
20.24321,85.84161,2015,9,4,5.77
20.24321,85.84161,2015,9,5,5.42
20.24321,85.84161,2015,9,6,5.06
20.24321,85.84161,2015,9,7,5.56
20.24321,85.84161,2015,9,8,2.46
20.24321,85.84161,2015,9,9,6.07
20.24321,85.84161,2015,9,10,4.65
20.24321,85.84161,2015,9,11,4.16
20.24321,85.84161,2015,9,12,4.41
20.24321,85.84161,2015,9,13,2.67
20.24321,85.84161,2015,9,14,3.82
20.24321,85.84161,2015,9,15,2.24
20.24321,85.84161,2015,9,16,3.05
20.24321,85.84161,2015,9,17,3.71
20.24321,85.84161,2015,9,18,5.54
20.24321,85.84161,2015,9,19,3.38
20.24321,85.84161,2015,9,20,2.32
20.24321,85.84161,2015,9,21,3.48
20.24321,85.84161,2015,9,22,5.61
20.24321,85.84161,2015,9,23,3.98
20.24321,85.84161,2015,9,24,3.82
20.24321,85.84161,2015,9,25,5.78
20.24321,85.84161,2015,9,26,5.71
20.24321,85.84161,2015,9,27,5.91
20.24321,85.84161,2015,9,28,4.64
20.24321,85.84161,2015,9,29,5.76
20.24321,85.84161,2015,9,30,5.42
20.24321,85.84161,2015,10,1,5.3
20.24321,85.84161,2015,10,2,5.79
20.24321,85.84161,2015,10,3,5.01
20.24321,85.84161,2015,10,4,5.46
20.24321,85.84161,2015,10,5,5.57
20.24321,85.84161,2015,10,6,5.07
20.24321,85.84161,2015,10,7,0.63
20.24321,85.84161,2015,10,8,4.43
20.24321,85.84161,2015,10,9,4.91
20.24321,85.84161,2015,10,10,5.97
20.24321,85.84161,2015,10,11,5.87
20.24321,85.84161,2015,10,12,5.77
20.24321,85.84161,2015,10,13,5.55
20.24321,85.84161,2015,10,14,5.23
20.24321,85.84161,2015,10,15,5.02
20.24321,85.84161,2015,10,16,5.07
20.24321,85.84161,2015,10,17,4.94
20.24321,85.84161,2015,10,18,5.23
20.24321,85.84161,2015,10,19,5.57
20.24321,85.84161,2015,10,20,5.22
20.24321,85.84161,2015,10,21,5.34
20.24321,85.84161,2015,10,22,5.58
20.24321,85.84161,2015,10,23,5.46
20.24321,85.84161,2015,10,24,5.2
20.24321,85.84161,2015,10,25,5.36
20.24321,85.84161,2015,10,26,5.55
20.24321,85.84161,2015,10,27,5.44
20.24321,85.84161,2015,10,28,5.03
20.24321,85.84161,2015,10,29,4.38
20.24321,85.84161,2015,10,30,2.94
20.24321,85.84161,2015,10,31,3.06
20.24321,85.84161,2015,11,1,2.74
20.24321,85.84161,2015,11,2,3.65
20.24321,85.84161,2015,11,3,4.9
20.24321,85.84161,2015,11,4,5
20.24321,85.84161,2015,11,5,4.99
20.24321,85.84161,2015,11,6,4.77
20.24321,85.84161,2015,11,7,4.97
20.24321,85.84161,2015,11,8,4.93
20.24321,85.84161,2015,11,9,3.99
20.24321,85.84161,2015,11,10,2.9
20.24321,85.84161,2015,11,11,4.9
20.24321,85.84161,2015,11,12,4.96
20.24321,85.84161,2015,11,13,4.94
20.24321,85.84161,2015,11,14,4.83
20.24321,85.84161,2015,11,15,4.5
20.24321,85.84161,2015,11,16,4.09
20.24321,85.84161,2015,11,17,1.36
20.24321,85.84161,2015,11,18,4.6
20.24321,85.84161,2015,11,19,4.6
20.24321,85.84161,2015,11,20,4.73
20.24321,85.84161,2015,11,21,4.7
20.24321,85.84161,2015,11,22,4.78
20.24321,85.84161,2015,11,23,4.69
20.24321,85.84161,2015,11,24,4.61
20.24321,85.84161,2015,11,25,4.55
20.24321,85.84161,2015,11,26,4.26
20.24321,85.84161,2015,11,27,4.41
20.24321,85.84161,2015,11,28,4.27
20.24321,85.84161,2015,11,29,4.28
20.24321,85.84161,2015,11,30,1.28
20.24321,85.84161,2015,12,1,2.4
20.24321,85.84161,2015,12,2,1.65
20.24321,85.84161,2015,12,3,4.16
20.24321,85.84161,2015,12,4,3.99
20.24321,85.84161,2015,12,5,4.01
20.24321,85.84161,2015,12,6,4.17
20.24321,85.84161,2015,12,7,4.25
20.24321,85.84161,2015,12,8,4.39
20.24321,85.84161,2015,12,9,4.42
20.24321,85.84161,2015,12,10,4.37
20.24321,85.84161,2015,12,11,4.16
20.24321,85.84161,2015,12,12,3.99
20.24321,85.84161,2015,12,13,3.3
20.24321,85.84161,2015,12,14,2.42
20.24321,85.84161,2015,12,15,2.15
20.24321,85.84161,2015,12,16,2.06
20.24321,85.84161,2015,12,17,2.43
20.24321,85.84161,2015,12,18,3.54
20.24321,85.84161,2015,12,19,3.42
20.24321,85.84161,2015,12,20,4.18
20.24321,85.84161,2015,12,21,3.15
20.24321,85.84161,2015,12,22,2.43
20.24321,85.84161,2015,12,23,2.2
20.24321,85.84161,2015,12,24,2.72
20.24321,85.84161,2015,12,25,3.61
20.24321,85.84161,2015,12,26,4.37
20.24321,85.84161,2015,12,27,4.34
20.24321,85.84161,2015,12,28,4.37
20.24321,85.84161,2015,12,29,4.32
20.24321,85.84161,2015,12,30,4.34
20.24321,85.84161,2015,12,31,4.31
20.24321,85.84161,2016,1,1,4.3
20.24321,85.84161,2016,1,2,4.23
20.24321,85.84161,2016,1,3,4.17
20.24321,85.84161,2016,1,4,4.36
20.24321,85.84161,2016,1,5,4.15
20.24321,85.84161,2016,1,6,4.42
20.24321,85.84161,2016,1,7,4.29
20.24321,85.84161,2016,1,8,4.32
20.24321,85.84161,2016,1,9,4.29
20.24321,85.84161,2016,1,10,4.38
20.24321,85.84161,2016,1,11,4.56
20.24321,85.84161,2016,1,12,4.55
20.24321,85.84161,2016,1,13,4.56
20.24321,85.84161,2016,1,14,4.41
20.24321,85.84161,2016,1,15,4.49
20.24321,85.84161,2016,1,16,4.59
20.24321,85.84161,2016,1,17,4.43
20.24321,85.84161,2016,1,18,4.42
20.24321,85.84161,2016,1,19,4.23
20.24321,85.84161,2016,1,20,3.04
20.24321,85.84161,2016,1,21,3.89
20.24321,85.84161,2016,1,22,4.81
20.24321,85.84161,2016,1,23,4.96
20.24321,85.84161,2016,1,24,4.94
20.24321,85.84161,2016,1,25,4.98
20.24321,85.84161,2016,1,26,4.71
20.24321,85.84161,2016,1,27,4.46
20.24321,85.84161,2016,1,28,4.55
20.24321,85.84161,2016,1,29,4.8
20.24321,85.84161,2016,1,30,4.95
20.24321,85.84161,2016,1,31,5.05
20.24321,85.84161,2016,2,1,5.02
20.24321,85.84161,2016,2,2,4.69
20.24321,85.84161,2016,2,3,4.3
20.24321,85.84161,2016,2,4,4.68
20.24321,85.84161,2016,2,5,4.81
20.24321,85.84161,2016,2,6,4.89
20.24321,85.84161,2016,2,7,4.64
20.24321,85.84161,2016,2,8,4.95
20.24321,85.84161,2016,2,9,4.85
20.24321,85.84161,2016,2,10,5.36
20.24321,85.84161,2016,2,11,4.9
20.24321,85.84161,2016,2,12,5.05
20.24321,85.84161,2016,2,13,4.84
20.24321,85.84161,2016,2,14,5.01
20.24321,85.84161,2016,2,15,5.23
20.24321,85.84161,2016,2,16,5.31
20.24321,85.84161,2016,2,17,5.46
20.24321,85.84161,2016,2,18,5.54
20.24321,85.84161,2016,2,19,5.53
20.24321,85.84161,2016,2,20,5.59
20.24321,85.84161,2016,2,21,5.31
20.24321,85.84161,2016,2,22,5.39
20.24321,85.84161,2016,2,23,4.88
20.24321,85.84161,2016,2,24,4.88
20.24321,85.84161,2016,2,25,3.88
20.24321,85.84161,2016,2,26,4.35
20.24321,85.84161,2016,2,27,3.34
20.24321,85.84161,2016,2,28,5.54
20.24321,85.84161,2016,2,29,5.32
20.24321,85.84161,2016,3,1,4.94
20.24321,85.84161,2016,3,2,5.19
20.24321,85.84161,2016,3,3,5.59
20.24321,85.84161,2016,3,4,5.21
20.24321,85.84161,2016,3,5,5.72
20.24321,85.84161,2016,3,6,5.85
20.24321,85.84161,2016,3,7,5.89
20.24321,85.84161,2016,3,8,5.95
20.24321,85.84161,2016,3,9,5.28
20.24321,85.84161,2016,3,10,5.56
20.24321,85.84161,2016,3,11,5.41
20.24321,85.84161,2016,3,12,5.58
20.24321,85.84161,2016,3,13,6.07
20.24321,85.84161,2016,3,14,5.44
20.24321,85.84161,2016,3,15,5.97
20.24321,85.84161,2016,3,16,6.13
20.24321,85.84161,2016,3,17,5.5
20.24321,85.84161,2016,3,18,6.13
20.24321,85.84161,2016,3,19,6.11
20.24321,85.84161,2016,3,20,6.39
20.24321,85.84161,2016,3,21,6.5
20.24321,85.84161,2016,3,22,6.41
20.24321,85.84161,2016,3,23,6.45
20.24321,85.84161,2016,3,24,6.39
20.24321,85.84161,2016,3,25,6.4
20.24321,85.84161,2016,3,26,6.41
20.24321,85.84161,2016,3,27,6.39
20.24321,85.84161,2016,3,28,6.19
20.24321,85.84161,2016,3,29,6.43
20.24321,85.84161,2016,3,30,3.89
20.24321,85.84161,2016,3,31,6.42
20.24321,85.84161,2016,4,1,6.55
20.24321,85.84161,2016,4,2,6.45
20.24321,85.84161,2016,4,3,6.57
20.24321,85.84161,2016,4,4,6.52
20.24321,85.84161,2016,4,5,4.15
20.24321,85.84161,2016,4,6,6.5
20.24321,85.84161,2016,4,7,6.59
20.24321,85.84161,2016,4,8,6.62
20.24321,85.84161,2016,4,9,6.72
20.24321,85.84161,2016,4,10,6.74
20.24321,85.84161,2016,4,11,6.65
20.24321,85.84161,2016,4,12,6.75
20.24321,85.84161,2016,4,13,6.71
20.24321,85.84161,2016,4,14,6.85
20.24321,85.84161,2016,4,15,6.89
20.24321,85.84161,2016,4,16,6.82
20.24321,85.84161,2016,4,17,6.53
20.24321,85.84161,2016,4,18,6.43
20.24321,85.84161,2016,4,19,6.78
20.24321,85.84161,2016,4,20,6.77
20.24321,85.84161,2016,4,21,6.78
20.24321,85.84161,2016,4,22,6.87
20.24321,85.84161,2016,4,23,6.96
20.24321,85.84161,2016,4,24,6.93
20.24321,85.84161,2016,4,25,6.87
20.24321,85.84161,2016,4,26,6.23
20.24321,85.84161,2016,4,27,6.85
20.24321,85.84161,2016,4,28,6.84
20.24321,85.84161,2016,4,29,5.6
20.24321,85.84161,2016,4,30,2.47
20.24321,85.84161,2016,5,1,6.4
20.24321,85.84161,2016,5,2,6.91
20.24321,85.84161,2016,5,3,6.19
20.24321,85.84161,2016,5,4,6.67
20.24321,85.84161,2016,5,5,6.72
20.24321,85.84161,2016,5,6,6.68
20.24321,85.84161,2016,5,7,6.67
20.24321,85.84161,2016,5,8,4.61
20.24321,85.84161,2016,5,9,6.68
20.24321,85.84161,2016,5,10,5.98
20.24321,85.84161,2016,5,11,5.72
20.24321,85.84161,2016,5,12,6.72
20.24321,85.84161,2016,5,13,6.73
20.24321,85.84161,2016,5,14,5.97
20.24321,85.84161,2016,5,15,6.67
20.24321,85.84161,2016,5,16,6.72
20.24321,85.84161,2016,5,17,6.63
20.24321,85.84161,2016,5,18,4.71
20.24321,85.84161,2016,5,19,2.1
20.24321,85.84161,2016,5,20,1.99
20.24321,85.84161,2016,5,21,6.81
20.24321,85.84161,2016,5,22,6.14
20.24321,85.84161,2016,5,23,6.77
20.24321,85.84161,2016,5,24,6.64
20.24321,85.84161,2016,5,25,6.69
20.24321,85.84161,2016,5,26,6.85
20.24321,85.84161,2016,5,27,4.62
20.24321,85.84161,2016,5,28,6.65
20.24321,85.84161,2016,5,29,4.57
20.24321,85.84161,2016,5,30,5.64
20.24321,85.84161,2016,5,31,6.36
